season,match_id,match_name,home_team,away_team,venue,batting_innings,bowling_innings,fullname,total_fp,dream_team,captain,vice_captain,against_team,role
2023,1359501,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Sam Curran,25,0,0,0,RCB,All-Rounder
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",1,2,Avesh Khan,93,1,1,0,RR,Bowler
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",1,2,Marcus Stoinis,81,1,0,1,RR,All-Rounder
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",1,2,KL Rahul,61,1,0,0,RR,Batsman
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",1,2,Nicholas Pooran,53,1,0,0,RR,Batsman
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",1,2,Krunal Pandya,9,0,0,0,RR,All-Rounder
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",2,1,Jos Buttler,62,1,0,0,LSG,Batsman
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",2,1,Yashasvi Jaiswal,60,1,0,0,LSG,Batsman
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",2,1,Trent Boult,55,1,0,0,LSG,Bowler
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",2,1,Sanju Samson,32,1,0,0,LSG,Wicket-Keeper
2023,1359500,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",2,1,Yuzvendra Chahal,2,0,0,0,LSG,Bowler
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Cameron Green,115,1,1,0,SRH,All-Rounder
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Ishan Kishan,67,1,0,0,SRH,Wicket-Keeper
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Tilak Varma,61,1,0,0,SRH,Batsman
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Rohit Sharma,50,0,0,0,SRH,Batsman
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Suryakumar Yadav,21,0,0,0,SRH,Batsman
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Marco Jansen,68,1,0,0,MI,Bowler
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Heinrich Klaasen,58,1,0,0,MI,Wicket-Keeper
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Aiden Markram,57,1,0,0,MI,Batsman
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Bhuvneshwar Kumar,31,0,0,0,MI,Bowler
2023,1359499,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Abhishek Sharma,11,0,0,0,MI,Batsman
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Devon Conway,119,1,0,1,RCB,Batsman
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Shivam Dube,90,1,0,0,RCB,Batsman
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Matheesha Pathirana,52,1,0,0,RCB,Bowler
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Ravindra Jadeja,24,0,0,0,RCB,All-Rounder
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Ruturaj Gaikwad,23,0,0,0,RCB,Batsman
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,MS Dhoni,21,0,0,0,RCB,Wicket-Keeper
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Glenn Maxwell,136,1,1,0,CSK,All-Rounder
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Faf du Plessis,93,1,0,0,CSK,Batsman
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Mohammed Siraj,37,1,0,0,CSK,Bowler
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Harshal Patel,35,0,0,0,CSK,Bowler
2023,1359498,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Virat Kohli,11,0,0,0,CSK,Batsman
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,David Miller,81,1,0,0,RR,Batsman
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Shubman Gill,69,1,0,0,RR,Batsman
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Hardik Pandya,66,1,0,0,RR,All-Rounder
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Rashid Khan,51,1,0,0,RR,Bowler
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Sai Sudharsan,26,0,0,0,RR,Batsman
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Mohit Sharma,26,0,0,0,RR,Bowler
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Sanju Samson,99,1,0,1,GT,Wicket-Keeper
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Trent Boult,33,1,0,0,GT,Bowler
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Yuzvendra Chahal,29,0,0,0,GT,Bowler
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Jos Buttler,22,0,0,0,GT,Batsman
2023,1359497,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Yashasvi Jaiswal,13,0,0,0,GT,Batsman
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",1,2,Varun Chakravarthy,37,1,0,0,MI,Bowler
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",1,2,Andre Russell,36,1,0,0,MI,All-Rounder
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",1,2,Sunil Narine,0,0,0,0,MI,All-Rounder
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",2,1,Ishan Kishan,91,1,0,1,KKR,Wicket-Keeper
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",2,1,Suryakumar Yadav,67,1,0,0,KKR,Batsman
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",2,1,Tilak Varma,51,1,0,0,KKR,Batsman
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",2,1,Rohit Sharma,33,0,0,0,KKR,Batsman
2023,1359496,MI v KKR,KKR,MI,"Wankhede Stadium, Mumbai",2,1,Cameron Green,28,0,0,0,KKR,All-Rounder
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,KL Rahul,106,1,0,1,PBKS,Batsman
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Krunal Pandya,55,1,0,0,PBKS,All-Rounder
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Marcus Stoinis,41,1,0,0,PBKS,All-Rounder
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Avesh Khan,12,0,0,0,PBKS,Bowler
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Nicholas Pooran,10,0,0,0,PBKS,Batsman
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Sam Curran,90,1,0,0,LSG,All-Rounder
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Kagiso Rabada,54,1,0,0,LSG,Bowler
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Arshdeep Singh,29,0,0,0,LSG,Bowler
2023,1359495,LSG v PBKS,LSG,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Jitesh Sharma,14,0,0,0,LSG,Wicket-Keeper
2023,1359494,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,2,Virat Kohli,100,1,1,0,DC,Batsman
2023,1359494,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,2,Mohammed Siraj,74,1,0,0,DC,Bowler
2023,1359494,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,2,Glenn Maxwell,48,1,0,0,DC,All-Rounder
2023,1359494,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,2,Harshal Patel,37,0,0,0,DC,Bowler
2023,1359494,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,2,Faf du Plessis,33,0,0,0,DC,Batsman
2023,1359494,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2,1,Kuldeep Yadav,78,1,0,0,RCB,Bowler
2023,1359494,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2,1,Axar Patel,55,1,0,0,RCB,All-Rounder
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",1,2,Aiden Markram,96,1,0,0,KKR,Batsman
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",1,2,Marco Jansen,62,1,0,0,KKR,Bowler
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",1,2,Abhishek Sharma,53,1,0,0,KKR,Batsman
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",1,2,Bhuvneshwar Kumar,41,1,0,0,KKR,Bowler
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",1,2,Heinrich Klaasen,24,0,0,0,KKR,Wicket-Keeper
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",2,1,Andre Russell,92,1,0,0,SRH,All-Rounder
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",2,1,Varun Chakravarthy,35,1,0,0,SRH,Bowler
2023,1359493,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",2,1,Sunil Narine,4,0,0,0,SRH,All-Rounder
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Sam Curran,72,1,0,0,GT,All-Rounder
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Jitesh Sharma,34,1,0,0,GT,Wicket-Keeper
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Kagiso Rabada,29,1,0,0,GT,Bowler
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Arshdeep Singh,29,0,0,0,GT,Bowler
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Shubman Gill,106,1,1,0,PBKS,Batsman
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Mohit Sharma,60,1,0,0,PBKS,Bowler
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Rashid Khan,47,1,0,0,PBKS,Bowler
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,David Miller,28,0,0,0,PBKS,Batsman
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Sai Sudharsan,25,0,0,0,PBKS,Batsman
2023,1359492,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Hardik Pandya,13,0,0,0,PBKS,All-Rounder
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Jos Buttler,73,1,0,0,CSK,Batsman
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Yuzvendra Chahal,56,1,0,0,CSK,Bowler
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Yashasvi Jaiswal,32,0,0,0,CSK,Batsman
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Sanju Samson,2,0,0,0,CSK,Wicket-Keeper
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Ravindra Jadeja,100,1,0,1,RR,All-Rounder
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Devon Conway,86,1,0,0,RR,Batsman
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,MS Dhoni,59,1,0,0,RR,Wicket-Keeper
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Shivam Dube,29,0,0,0,RR,Batsman
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Ruturaj Gaikwad,13,0,0,0,RR,Batsman
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Axar Patel,90,1,0,0,KKR,All-Rounder
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Kuldeep Yadav,8,0,0,0,KKR,Bowler
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Rohit Sharma,93,1,0,1,DC,Batsman
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Tilak Varma,60,1,0,0,DC,Batsman
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Ishan Kishan,45,1,0,0,DC,Wicket-Keeper
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Cameron Green,38,1,0,0,DC,All-Rounder
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Suryakumar Yadav,2,0,0,0,DC,Batsman
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,2,Faf du Plessis,120,1,1,0,LSG,Batsman
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,2,Virat Kohli,95,1,0,0,LSG,Batsman
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,2,Mohammed Siraj,95,1,0,0,LSG,Bowler
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,2,Glenn Maxwell,92,1,0,0,LSG,All-Rounder
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,2,Harshal Patel,58,1,0,0,LSG,Bowler
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",2,1,Marcus Stoinis,107,1,0,1,RCB,All-Rounder
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",2,1,Nicholas Pooran,98,1,0,0,RCB,Batsman
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",2,1,KL Rahul,23,0,0,0,RCB,Batsman
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",2,1,Krunal Pandya,2,0,0,0,RCB,All-Rounder
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",2,1,Avesh Khan,-2,0,0,0,RCB,Bowler
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Sam Curran,47,1,0,0,SRH,All-Rounder
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Arshdeep Singh,39,1,0,0,SRH,Bowler
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Jitesh Sharma,9,0,0,0,SRH,Wicket-Keeper
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Marco Jansen,78,1,0,0,PBKS,Bowler
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Aiden Markram,65,1,0,0,PBKS,Batsman
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Bhuvneshwar Kumar,45,1,0,0,PBKS,Bowler
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Rashid Khan,91,1,0,0,KKR,Bowler
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Sai Sudharsan,74,1,0,0,KKR,Batsman
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Shubman Gill,60,1,0,0,KKR,Batsman
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,David Miller,6,0,0,0,KKR,Batsman
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Sunil Narine,81,1,0,0,GT,All-Rounder
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Andre Russell,5,0,0,0,GT,All-Rounder
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Varun Chakravarthy,-2,0,0,0,GT,Bowler
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,2,Ishan Kishan,49,1,0,0,CSK,Wicket-Keeper
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,2,Rohit Sharma,34,1,0,0,CSK,Batsman
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,2,Tilak Varma,30,0,0,0,CSK,Batsman
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,2,Cameron Green,19,0,0,0,CSK,All-Rounder
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,2,Suryakumar Yadav,13,0,0,0,CSK,Batsman
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2,1,Ravindra Jadeja,103,1,1,0,MI,All-Rounder
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2,1,Ruturaj Gaikwad,60,1,0,0,MI,Batsman
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2,1,Shivam Dube,36,1,0,0,MI,Batsman
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2,1,MS Dhoni,12,0,0,0,MI,Wicket-Keeper
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2,1,Deepak Chahar,4,0,0,0,MI,Bowler
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2,1,Devon Conway,2,0,0,0,MI,Batsman
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,2,Trent Boult,111,1,1,0,DC,Bowler
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,2,Jos Buttler,108,1,0,1,DC,Batsman
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,2,Yashasvi Jaiswal,99,1,0,0,DC,Batsman
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,2,Yuzvendra Chahal,93,1,0,0,DC,Bowler
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,2,Sanju Samson,22,0,0,0,DC,Wicket-Keeper
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",2,1,Kuldeep Yadav,32,0,0,0,RR,Bowler
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",2,1,Axar Patel,6,0,0,0,RR,All-Rounder
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Bhuvneshwar Kumar,37,1,0,0,LSG,Bowler
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Aiden Markram,4,0,0,0,LSG,Batsman
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Krunal Pandya,151,1,1,0,SRH,All-Rounder
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,KL Rahul,47,1,0,0,SRH,Batsman
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Nicholas Pooran,30,0,0,0,SRH,Batsman
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Marcus Stoinis,24,0,0,0,SRH,All-Rounder
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Varun Chakravarthy,158,1,1,0,RCB,Bowler
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Sunil Narine,76,1,0,0,RCB,All-Rounder
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Andre Russell,2,0,0,0,RCB,All-Rounder
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Faf du Plessis,39,1,0,0,KKR,Batsman
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Virat Kohli,36,1,0,0,KKR,Batsman
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Mohammed Siraj,27,0,0,0,KKR,Bowler
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Harshal Patel,21,0,0,0,KKR,Bowler
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Glenn Maxwell,18,0,0,0,KKR,All-Rounder
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",1,2,Arshdeep Singh,50,1,0,0,RR,Bowler
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",1,2,Jitesh Sharma,39,1,0,0,RR,Wicket-Keeper
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",1,2,Sam Curran,9,0,0,0,RR,All-Rounder
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",2,1,Sanju Samson,61,1,0,0,PBKS,Wicket-Keeper
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",2,1,Jos Buttler,48,1,0,0,PBKS,Batsman
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",2,1,Yuzvendra Chahal,23,0,0,0,PBKS,Bowler
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",2,1,Yashasvi Jaiswal,18,0,0,0,PBKS,Batsman
2023,1359482,RR v PBKS,RR,PBKS,"Barsapara Cricket Stadium, Guwahati",2,1,Trent Boult,4,0,0,0,PBKS,Bowler
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",1,2,Axar Patel,56,1,0,0,GT,All-Rounder
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",1,2,Kuldeep Yadav,7,0,0,0,GT,Bowler
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",2,1,Rashid Khan,91,1,1,0,DC,Bowler
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",2,1,Sai Sudharsan,82,1,0,0,DC,Batsman
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",2,1,David Miller,59,1,0,0,DC,Batsman
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",2,1,Shubman Gill,21,0,0,0,DC,Batsman
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",2,1,Hardik Pandya,20,0,0,0,DC,All-Rounder
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ruturaj Gaikwad,94,1,0,0,LSG,Batsman
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Devon Conway,76,1,0,0,LSG,Batsman
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Shivam Dube,42,1,0,0,LSG,Batsman
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,MS Dhoni,28,0,0,0,LSG,Wicket-Keeper
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ravindra Jadeja,15,0,0,0,LSG,All-Rounder
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Deepak Chahar,-2,0,0,0,LSG,Bowler
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Nicholas Pooran,66,1,0,0,CSK,Batsman
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Marcus Stoinis,27,0,0,0,CSK,All-Rounder
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,KL Rahul,26,0,0,0,CSK,Batsman
